name,price,url,source_page,extraction_method,raw_text
Jack & Jones | Classic Unisex Sweat,42.39,/jack-jones-classic-unisex-sweat.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/20/,,Classic Unisex Sweat
Jack & Jones | Classic Zip Hood,42.39,/jack-jones-classic-zip-hood.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/20/,,Classic Zip Hood
New Morning Studios | NM 010,57.00,/new-morning-studios-nm-010.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/20/,,NM 010
New Morning Studios | NM 011,57.00,/new-morning-studios-nm-011.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/20/,,NM 011
New Morning Studios | NM 013,57.00,/new-morning-studios-nm-013.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/20/,,NM 013
New Morning Studios | NM 021,57.00,/new-morning-studios-nm-021.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/20/,,NM 021
New Morning Studios | NM 030,57.00,/new-morning-studios-nm-030.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/20/,,NM 030
New Morning Studios | NM 031,57.00,/new-morning-studios-nm-031.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/20/,,NM 031
New Morning Studios | NM 032,57.00,/new-morning-studios-nm-032.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/20/,,NM 032
New Morning Studios | NM 033,57.00,/new-morning-studios-nm-033.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/20/,,NM 033
New Morning Studios | NM 003,57.00,/new-morning-studios-nm-003.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/20/,,NM 003
New Morning Studios | NM 038,57.00,/new-morning-studios-nm-038.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/20/,,NM 038
New Morning Studios | NM 006,57.00,/new-morning-studios-nm-006.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/20/,,NM 006
New Morning Studios | NM 007,57.00,/new-morning-studios-nm-007.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/20/,,NM 007
Jack & Jones // Produkt,,https://www.textileworld.eu/catalogsearch/result/index/dir/desc/marke/6536/order/relevance/p/1/,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/21/,,Jack & Jones // Produkt
New Morning Studios,,https://www.textileworld.eu/catalogsearch/result/index/dir/desc/marke/6537/order/relevance/p/1/,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/21/,,New Morning Studios
Jacken,,https://www.textileworld.eu/catalogsearch/result/index/dir/desc/order/relevance/p/1/produkte/1936/,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/21/,,Jacken
Jack & Jones | Classic Unisex Tee,42.75,/jack-jones-classic-unisex-tee.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/21/,,Classic Unisex Tee
Jack & Jones | Classic Womens Tee,42.39,/jack-jones-classic-womens-tee.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/21/,,Classic Womens Tee
Jack & Jones | Classic Oversize T,42.39,/jack-jones-classic-oversize-t.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/21/,,Classic Oversize T
Jack & Jones | Classic Polo Pique,42.75,/jack-jones-classic-polo-pique.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/21/,,Classic Polo Pique
Jack & Jones | Classic Hood,42.39,/jack-jones-classic-hood.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/21/,,Classic Hood
Jack & Jones | Classic Unisex Sweat,42.39,/jack-jones-classic-unisex-sweat.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/21/,,Classic Unisex Sweat
Jack & Jones | Classic Zip Hood,42.39,/jack-jones-classic-zip-hood.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/21/,,Classic Zip Hood
New Morning Studios | NM 010,57.00,/new-morning-studios-nm-010.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/21/,,NM 010
New Morning Studios | NM 011,57.00,/new-morning-studios-nm-011.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/21/,,NM 011
New Morning Studios | NM 013,57.00,/new-morning-studios-nm-013.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/21/,,NM 013
New Morning Studios | NM 021,57.00,/new-morning-studios-nm-021.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/21/,,NM 021
New Morning Studios | NM 030,57.00,/new-morning-studios-nm-030.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/21/,,NM 030
New Morning Studios | NM 031,57.00,/new-morning-studios-nm-031.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/21/,,NM 031
New Morning Studios | NM 032,57.00,/new-morning-studios-nm-032.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/21/,,NM 032
New Morning Studios | NM 033,57.00,/new-morning-studios-nm-033.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/21/,,NM 033
New Morning Studios | NM 003,57.00,/new-morning-studios-nm-003.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/21/,,NM 003
New Morning Studios | NM 038,57.00,/new-morning-studios-nm-038.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/21/,,NM 038
New Morning Studios | NM 006,57.00,/new-morning-studios-nm-006.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/21/,,NM 006
New Morning Studios | NM 007,57.00,/new-morning-studios-nm-007.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/21/,,NM 007
Jack & Jones // Produkt,,https://www.textileworld.eu/catalogsearch/result/index/dir/desc/marke/6536/order/relevance/p/1/,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/22/,,Jack & Jones // Produkt
New Morning Studios,,https://www.textileworld.eu/catalogsearch/result/index/dir/desc/marke/6537/order/relevance/p/1/,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/22/,,New Morning Studios
Jacken,,https://www.textileworld.eu/catalogsearch/result/index/dir/desc/order/relevance/p/1/produkte/1936/,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/22/,,Jacken
Jack & Jones | Classic Unisex Tee,42.75,/jack-jones-classic-unisex-tee.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/22/,,Classic Unisex Tee
Jack & Jones | Classic Womens Tee,42.39,/jack-jones-classic-womens-tee.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/22/,,Classic Womens Tee
Jack & Jones | Classic Oversize T,42.39,/jack-jones-classic-oversize-t.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/22/,,Classic Oversize T
Jack & Jones | Classic Polo Pique,42.75,/jack-jones-classic-polo-pique.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/22/,,Classic Polo Pique
Jack & Jones | Classic Hood,42.39,/jack-jones-classic-hood.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/22/,,Classic Hood
Jack & Jones | Classic Unisex Sweat,42.39,/jack-jones-classic-unisex-sweat.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/22/,,Classic Unisex Sweat
Jack & Jones | Classic Zip Hood,42.39,/jack-jones-classic-zip-hood.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/22/,,Classic Zip Hood
New Morning Studios | NM 010,57.00,/new-morning-studios-nm-010.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/22/,,NM 010
New Morning Studios | NM 011,57.00,/new-morning-studios-nm-011.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/22/,,NM 011
New Morning Studios | NM 013,57.00,/new-morning-studios-nm-013.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/22/,,NM 013
New Morning Studios | NM 021,57.00,/new-morning-studios-nm-021.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/22/,,NM 021
New Morning Studios | NM 030,57.00,/new-morning-studios-nm-030.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/22/,,NM 030
New Morning Studios | NM 031,57.00,/new-morning-studios-nm-031.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/22/,,NM 031
New Morning Studios | NM 032,57.00,/new-morning-studios-nm-032.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/22/,,NM 032
New Morning Studios | NM 033,57.00,/new-morning-studios-nm-033.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/22/,,NM 033
New Morning Studios | NM 003,57.00,/new-morning-studios-nm-003.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/22/,,NM 003
New Morning Studios | NM 038,57.00,/new-morning-studios-nm-038.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/22/,,NM 038
New Morning Studios | NM 006,57.00,/new-morning-studios-nm-006.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/22/,,NM 006
New Morning Studios | NM 007,57.00,/new-morning-studios-nm-007.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/22/,,NM 007
Jack & Jones // Produkt,,https://www.textileworld.eu/catalogsearch/result/index/dir/desc/marke/6536/order/relevance/p/1/,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/23/,,Jack & Jones // Produkt
New Morning Studios,,https://www.textileworld.eu/catalogsearch/result/index/dir/desc/marke/6537/order/relevance/p/1/,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/23/,,New Morning Studios
Jacken,,https://www.textileworld.eu/catalogsearch/result/index/dir/desc/order/relevance/p/1/produkte/1936/,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/23/,,Jacken
Jack & Jones | Classic Unisex Tee,42.75,/jack-jones-classic-unisex-tee.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/23/,,Classic Unisex Tee
Jack & Jones | Classic Womens Tee,42.39,/jack-jones-classic-womens-tee.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/23/,,Classic Womens Tee
Jack & Jones | Classic Oversize T,42.39,/jack-jones-classic-oversize-t.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/23/,,Classic Oversize T
Jack & Jones | Classic Polo Pique,42.75,/jack-jones-classic-polo-pique.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/23/,,Classic Polo Pique
Jack & Jones | Classic Hood,42.39,/jack-jones-classic-hood.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/23/,,Classic Hood
Jack & Jones | Classic Unisex Sweat,42.39,/jack-jones-classic-unisex-sweat.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/23/,,Classic Unisex Sweat
Jack & Jones | Classic Zip Hood,42.39,/jack-jones-classic-zip-hood.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/23/,,Classic Zip Hood
New Morning Studios | NM 010,57.00,/new-morning-studios-nm-010.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/23/,,NM 010
New Morning Studios | NM 011,57.00,/new-morning-studios-nm-011.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/23/,,NM 011
New Morning Studios | NM 013,57.00,/new-morning-studios-nm-013.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/23/,,NM 013
New Morning Studios | NM 021,57.00,/new-morning-studios-nm-021.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/23/,,NM 021
New Morning Studios | NM 030,57.00,/new-morning-studios-nm-030.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/23/,,NM 030
New Morning Studios | NM 031,57.00,/new-morning-studios-nm-031.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/23/,,NM 031
New Morning Studios | NM 032,57.00,/new-morning-studios-nm-032.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/23/,,NM 032
New Morning Studios | NM 033,57.00,/new-morning-studios-nm-033.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/23/,,NM 033
New Morning Studios | NM 003,57.00,/new-morning-studios-nm-003.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/23/,,NM 003
New Morning Studios | NM 038,57.00,/new-morning-studios-nm-038.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/23/,,NM 038
New Morning Studios | NM 006,57.00,/new-morning-studios-nm-006.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/23/,,NM 006
New Morning Studios | NM 007,57.00,/new-morning-studios-nm-007.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/23/,,NM 007
Jack & Jones // Produkt,,https://www.textileworld.eu/catalogsearch/result/index/dir/desc/marke/6536/order/relevance/p/1/,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/24/,,Jack & Jones // Produkt
New Morning Studios,,https://www.textileworld.eu/catalogsearch/result/index/dir/desc/marke/6537/order/relevance/p/1/,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/24/,,New Morning Studios
Jacken,,https://www.textileworld.eu/catalogsearch/result/index/dir/desc/order/relevance/p/1/produkte/1936/,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/24/,,Jacken
Jack & Jones | Classic Unisex Tee,42.75,/jack-jones-classic-unisex-tee.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/24/,,Classic Unisex Tee
Jack & Jones | Classic Womens Tee,42.39,/jack-jones-classic-womens-tee.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/24/,,Classic Womens Tee
Jack & Jones | Classic Oversize T,42.39,/jack-jones-classic-oversize-t.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/24/,,Classic Oversize T
Jack & Jones | Classic Polo Pique,42.75,/jack-jones-classic-polo-pique.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/24/,,Classic Polo Pique
Jack & Jones | Classic Hood,42.39,/jack-jones-classic-hood.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/24/,,Classic Hood
Jack & Jones | Classic Unisex Sweat,42.39,/jack-jones-classic-unisex-sweat.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/24/,,Classic Unisex Sweat
Jack & Jones | Classic Zip Hood,42.39,/jack-jones-classic-zip-hood.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/24/,,Classic Zip Hood
New Morning Studios | NM 010,57.00,/new-morning-studios-nm-010.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/24/,,NM 010
New Morning Studios | NM 011,57.00,/new-morning-studios-nm-011.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/24/,,NM 011
New Morning Studios | NM 013,57.00,/new-morning-studios-nm-013.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/24/,,NM 013
New Morning Studios | NM 021,57.00,/new-morning-studios-nm-021.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/24/,,NM 021
New Morning Studios | NM 030,57.00,/new-morning-studios-nm-030.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/24/,,NM 030
New Morning Studios | NM 031,57.00,/new-morning-studios-nm-031.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/24/,,NM 031
New Morning Studios | NM 032,57.00,/new-morning-studios-nm-032.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/24/,,NM 032
New Morning Studios | NM 033,57.00,/new-morning-studios-nm-033.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/24/,,NM 033
New Morning Studios | NM 003,57.00,/new-morning-studios-nm-003.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/24/,,NM 003
New Morning Studios | NM 038,57.00,/new-morning-studios-nm-038.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/24/,,NM 038
New Morning Studios | NM 006,57.00,/new-morning-studios-nm-006.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/24/,,NM 006
New Morning Studios | NM 007,57.00,/new-morning-studios-nm-007.html,https://www.textileworld.eu/catalogsearch/result/index/adjclear/true/p/24/,,NM 007
